"","user_id","activity_date","product_group","n_purchases","gold_spend"
"606",295850,2024-04-19,"Weapon",2,44
"607",293140,2024-04-19,"Boost",1,10
"608",307127,2024-04-19,"Weapon",3,15
"609",305651,2024-04-19,"Boost",1,100
"610",295235,2024-03-03,"Boost",4,696
"611",296218,2024-03-03,"Weapon",1,10
"612",286052,2024-03-03,"Weapon",7,93
"613",294191,2024-03-03,"Weapon",5,54
"614",308812,2024-03-03,"Weapon",3,30
"615",273703,2024-03-03,"Weapon",1,4
"616",280074,2024-03-03,"Weapon",1,15
"617",287037,2024-03-03,"Gear",1,1575
"618",304774,2024-03-03,"Weapon",1,49
"619",307906,2024-03-03,"Weapon",1,8
"620",272282,2024-03-03,"Weapon",1,5
"621",273650,2024-04-20,"Weapon",1,3
"622",273989,2024-04-20,"Weapon",3,45
"623",272245,2024-04-20,"Weapon",4,20
"624",273092,2024-04-20,"Weapon",1,11
"625",285063,2024-04-20,"Weapon",5,25
"626",305302,2024-04-20,"Weapon",3,39
"627",272305,2024-04-20,"Weapon",2,17
"628",278193,2024-04-20,"Weapon",2,10
"629",287034,2024-04-20,"Boost",3,11
"630",284668,2024-04-20,"Boost",1,3
"631",290636,2024-04-20,"Boost",1,89
"632",284814,2024-03-26,"Weapon",5,53
"633",282331,2024-03-26,"Weapon",2,34
"634",278572,2024-03-26,"Weapon",2,30
"635",294782,2024-03-26,"Weapon",3,11
"636",304134,2024-03-26,"Weapon",2,30
"637",272981,2024-03-26,"Weapon",1,5
"638",279986,2024-03-26,"Weapon",1,13
"639",297692,2024-03-26,"Boost",1,100
"640",290594,2024-03-26,"Weapon",1,7
"641",272795,2024-03-26,"Weapon",3,8
"642",280256,2024-03-26,"Weapon",1,4
"643",304694,2024-03-26,"Weapon",4,47
"644",285827,2024-03-26,"Weapon",1,7
"645",304606,2024-03-26,"Weapon",2,8
"646",298125,2024-03-26,"Weapon",3,26
"647",296134,2024-03-26,"Weapon",2,30
"648",287442,2024-03-26,"Weapon",2,34
"649",273807,2024-03-26,"Weapon",1,15
"650",274949,2024-03-26,"Weapon",1,5
"651",297638,2024-03-26,"Weapon",1,5
"652",287697,2024-03-06,"Weapon",7,25
"653",280399,2024-03-06,"Weapon",8,56
"654",280860,2024-03-06,"Weapon",2,19
"655",286016,2024-03-06,"Weapon",5,44
"656",272674,2024-03-06,"Weapon",8,67
"657",302641,2024-03-06,"Weapon",1,12
"658",278597,2024-03-06,"Weapon",1,11
"659",281741,2024-03-06,"Weapon",1,5
"660",307477,2024-03-06,"Weapon",1,15
"661",303674,2024-03-06,"Weapon",3,42
"662",296307,2024-03-06,"Weapon",2,10
"663",298199,2024-03-06,"Weapon",1,5
"664",273750,2024-03-06,"Weapon",2,42
"665",303283,2024-03-06,"Weapon",1,15
"666",288428,2024-03-06,"Weapon",1,4
"667",293356,2024-03-06,"Weapon",1,7
"668",303496,2024-03-06,"Weapon",1,15
"669",290877,2024-03-06,"Boost",1,100
"670",278629,2024-03-25,"Weapon",2,22
"671",290782,2024-03-25,"Boost",3,7
"672",296410,2024-03-25,"Weapon",3,45
"673",303665,2024-03-25,"Weapon",1,15
"674",302858,2024-03-25,"Weapon",3,15
"675",292614,2024-03-25,"Weapon",2,15
"676",298581,2024-03-25,"Weapon",6,30
"677",286850,2024-03-25,"Weapon",2,30
"678",291924,2024-03-25,"Weapon",2,13
"679",306555,2024-03-25,"Weapon",6,38
"680",281769,2024-03-25,"Boost",5,16
"681",283769,2024-03-25,"Boost",1,79
"682",282123,2024-03-25,"Weapon",1,6
"683",285021,2024-03-25,"Weapon",4,60
"684",307048,2024-03-25,"Weapon",1,36
"685",289561,2024-03-25,"Weapon",1,77
"686",284072,2024-03-17,"Weapon",9,83
"687",306508,2024-03-17,"Weapon",6,30
"688",283475,2024-03-17,"Weapon",5,25
"689",272669,2024-03-17,"Weapon",2,10
"690",293591,2024-03-17,"Weapon",2,53
"691",301677,2024-03-17,"Weapon",1,1
"692",291531,2024-03-17,"Weapon",6,30
"693",277310,2024-03-17,"Boost",4,12
"694",279550,2024-03-17,"Weapon",4,20
"695",276899,2024-03-17,"Boost",1,100
"696",286944,2024-03-17,"Weapon",1,1
"697",284156,2024-03-17,"Boost",1,49
"698",290434,2024-03-17,"Boost",1,100
"699",289957,2024-03-17,"Weapon",1,3
"700",288203,2024-04-24,"Gear",1,9720
"701",279044,2024-04-24,"Weapon",1,8
"702",302783,2024-03-09,"Weapon",5,21
"703",272718,2024-03-09,"Weapon",1,5
"704",281869,2024-03-09,"Weapon",3,30
"705",277626,2024-03-09,"Weapon",2,4
"706",298104,2024-03-09,"Weapon",3,35
"707",295727,2024-03-09,"Gear",1,475
"708",290396,2024-03-09,"Weapon",2,24
"709",305140,2024-03-09,"Weapon",1,12
"710",295727,2024-03-09,"Boost",1,100
"711",285395,2024-03-09,"Boost",1,4
"712",288950,2024-03-09,"Weapon",1,6
"713",278274,2024-03-09,"Weapon",1,5
"714",288047,2024-03-04,"Weapon",3,15
"715",281106,2024-03-04,"Weapon",4,20
"716",274258,2024-03-04,"Weapon",5,25
"717",297445,2024-03-04,"Boost",1,100
"718",281606,2024-03-04,"Weapon",4,20
"719",282814,2024-03-04,"Weapon",1,5
"720",272800,2024-03-04,"Weapon",1,4
"721",304052,2024-03-04,"Boost",1,2
"722",280868,2024-03-04,"Weapon",2,30
"723",295231,2024-03-04,"Weapon",1,5
"724",282456,2024-03-04,"Weapon",1,212
"725",276088,2024-04-29,"Boost",3,11
"726",303823,2024-04-29,"Boost",2,1030
"727",306849,2024-04-29,"Weapon",2,22
"728",280989,2024-04-14,"Weapon",4,19
"729",305785,2024-04-14,"Weapon",1,8
"730",302737,2024-04-14,"Weapon",6,28
"731",287172,2024-04-14,"Weapon",4,20
"732",280581,2024-04-14,"Weapon",2,16
"733",286067,2024-04-14,"Weapon",1,22
"734",277316,2024-04-14,"Weapon",1,50
"735",283553,2024-04-14,"Weapon",5,25
"736",274897,2024-04-14,"Weapon",2,10
"737",275257,2024-04-14,"Boost",1,49
"738",298137,2024-04-14,"Weapon",3,15
"739",278691,2024-04-14,"Weapon",1,5
"740",291027,2024-04-14,"Boost",2,6
"741",277563,2024-04-14,"Weapon",4,19
"742",308189,2024-04-14,"Weapon",1,47
"743",281206,2024-04-14,"Weapon",1,15
"744",283354,2024-04-14,"Weapon",1,33
"745",275414,2024-04-16,"Weapon",2,11
"746",278887,2024-04-16,"Weapon",1,10
"747",300914,2024-04-16,"Weapon",3,64
"748",305509,2024-04-16,"Boost",1,100
"749",290789,2024-04-16,"Weapon",1,11
"750",283473,2024-04-16,"Weapon",1,15
"751",302996,2024-04-16,"Weapon",1,50
"752",293301,2024-04-16,"Weapon",1,9
"753",300068,2024-04-16,"Weapon",1,10
"754",289750,2024-04-16,"Weapon",1,11
"755",308452,2024-04-16,"Boost",1,49
"756",298577,2024-04-17,"Weapon",2,19
"757",294445,2024-04-17,"Weapon",2,14
"758",300666,2024-04-17,"Weapon",1,100
"759",288134,2024-04-17,"Weapon",1,2
"760",304766,2024-04-17,"Weapon",4,43
"761",304254,2024-04-17,"Weapon",1,1
"762",299439,2024-04-17,"Weapon",1,14
"763",274182,2024-04-17,"Weapon",1,15
"764",296671,2024-04-17,"Weapon",1,50
"765",303256,2024-04-17,"Weapon",5,25
"766",302875,2024-04-17,"Weapon",1,15
"767",297933,2024-04-17,"Weapon",1,1
"768",292779,2024-04-17,"Weapon",1,1
"769",298003,2024-04-17,"Weapon",1,14
"770",279855,2024-04-17,"Boost",1,49
"771",273082,2024-03-28,"Weapon",1,5
"772",299637,2024-03-28,"Boost",1,100
"773",283295,2024-03-28,"Weapon",1,15
"774",295385,2024-03-28,"Weapon",3,26
"775",287884,2024-03-28,"Weapon",1,1
"776",300577,2024-03-28,"Weapon",2,10
"777",297369,2024-03-28,"Weapon",3,37
"778",308931,2024-03-28,"Weapon",4,20
"779",287827,2024-03-28,"Boost",1,100
"780",286959,2024-03-28,"Weapon",1,15
"781",298208,2024-03-28,"Weapon",1,15
"782",286502,2024-03-05,"Weapon",5,19
"783",299088,2024-03-05,"Weapon",2,25
"784",289579,2024-03-05,"Weapon",1,36
"785",303010,2024-03-05,"Weapon",3,45
"786",275279,2024-03-05,"Weapon",1,4
"787",308644,2024-03-05,"Weapon",7,53
"788",287995,2024-03-05,"Weapon",3,28
"789",307226,2024-03-05,"Boost",1,49
"790",280420,2024-03-05,"Weapon",1,40
"791",304042,2024-03-01,"Weapon",3,28
"792",286818,2024-03-01,"Weapon",1,15
"793",290999,2024-03-01,"Weapon",1,12
"794",307772,2024-03-01,"Boost",4,13
"795",303384,2024-03-01,"Weapon",2,15
"796",276859,2024-03-01,"Weapon",6,78
"797",304847,2024-03-01,"Weapon",2,60
"798",288715,2024-03-01,"Weapon",1,12
"799",278929,2024-03-01,"Boost",1,100
"800",282875,2024-03-01,"Weapon",2,27
"801",279705,2024-03-01,"Weapon",1,8
"802",288543,2024-03-01,"Weapon",1,7
"803",274454,2024-03-01,"Weapon",1,2
"804",274144,2024-03-29,"Weapon",4,18
"805",306254,2024-03-29,"Boost",3,8
"806",285948,2024-03-29,"Weapon",3,13
"807",288436,2024-03-29,"Weapon",2,51
"808",306766,2024-03-29,"Boost",1,100
"809",298826,2024-03-29,"Weapon",1,21
"810",304210,2024-03-29,"Boost",2,200
"811",296177,2024-03-29,"Weapon",5,717
"812",309026,2024-03-29,"Boost",2,200
"813",275964,2024-03-29,"Weapon",5,46
"814",294144,2024-03-29,"Weapon",1,38
"815",287855,2024-03-29,"Weapon",1,5
"816",287119,2024-03-29,"Weapon",1,15
"817",282245,2024-04-03,"Weapon",7,72
"818",295339,2024-04-03,"Weapon",2,20
"819",279542,2024-04-03,"Weapon",2,21
"820",288109,2024-04-03,"Weapon",3,22
"821",295685,2024-04-03,"Weapon",1,13
"822",284472,2024-04-03,"Weapon",1,27
"823",279508,2024-04-03,"Weapon",2,30
"824",288416,2024-04-03,"Weapon",1,5
"825",279854,2024-04-03,"Weapon",1,4
"826",284396,2024-04-03,"Weapon",1,15
"827",304836,2024-04-03,"Weapon",3,31
"828",297103,2024-04-03,"Weapon",1,3
"829",276604,2024-04-03,"Weapon",1,5
"830",288268,2024-04-03,"Weapon",1,5
"831",294804,2024-04-03,"Weapon",1,8
"832",279093,2024-04-03,"Weapon",1,4
"833",273053,2024-04-12,"Weapon",4,15
"834",280044,2024-04-12,"Weapon",1,9
"835",294532,2024-04-12,"Boost",2,200
"836",274685,2024-04-12,"Weapon",5,68
"837",284961,2024-04-12,"Weapon",1,15
"838",290584,2024-04-12,"Weapon",2,20
"839",307992,2024-04-12,"Boost",5,500
"840",278076,2024-04-12,"Weapon",2,27
"841",292501,2024-04-12,"Weapon",1,2
"842",276161,2024-04-12,"Weapon",1,12
"843",285255,2024-04-12,"Boost",1,2
"844",280788,2024-03-24,"Weapon",2,10
"845",289056,2024-03-24,"Weapon",4,53
"846",280723,2024-03-24,"Weapon",2,19
"847",292005,2024-03-24,"Weapon",1,5
"848",273065,2024-03-24,"Weapon",2,10
"849",295268,2024-03-24,"Weapon",3,15
"850",278497,2024-03-24,"Boost",3,9
"851",272704,2024-03-24,"Weapon",2,20
"852",287596,2024-03-24,"Boost",2,200
"853",272422,2024-03-24,"Weapon",1,9
"854",299637,2024-03-24,"Boost",1,100
"855",302495,2024-03-24,"Weapon",1,113
"856",285603,2024-03-24,"Weapon",5,45
"857",299611,2024-03-24,"Weapon",1,5
"858",295969,2024-03-24,"Weapon",1,15
"859",277384,2024-03-24,"Weapon",1,12
"860",308026,2024-03-22,"Weapon",2,20
"861",308145,2024-03-22,"Weapon",3,15
"862",298920,2024-03-22,"Weapon",3,14
"863",287843,2024-03-22,"Weapon",3,40
"864",285296,2024-03-22,"Weapon",3,25
"865",306533,2024-03-22,"Weapon",5,25
"866",286628,2024-03-22,"Weapon",2,22
"867",274584,2024-03-22,"Weapon",1,5
"868",287799,2024-03-22,"Weapon",1,5
"869",294191,2024-03-22,"Boost",1,100
"870",300378,2024-03-22,"Weapon",2,10
"871",296804,2024-03-22,"Weapon",3,15
"872",299885,2024-03-22,"Boost",1,49
"873",293082,2024-03-22,"Weapon",5,25
"874",274062,2024-03-22,"Weapon",1,67
"875",300356,2024-03-22,"Weapon",1,5
"876",300246,2024-03-22,"Weapon",1,6
"877",304275,2024-03-27,"Weapon",2,18
"878",289891,2024-03-27,"Weapon",1,6
"879",278063,2024-03-27,"Weapon",2,7
"880",302261,2024-03-27,"Boost",1,100
"881",309320,2024-03-27,"Boost",1,100
"882",296609,2024-03-27,"Weapon",1,2
"883",288690,2024-03-27,"Boost",1,100
"884",309173,2024-03-27,"Weapon",1,49
"885",289724,2024-04-23,"Weapon",1,20
"886",295046,2024-04-23,"Weapon",3,20
"887",283223,2024-03-11,"Weapon",5,31
"888",280781,2024-03-11,"Boost",4,400
"889",296466,2024-03-11,"Weapon",6,71
"890",277309,2024-03-11,"Weapon",4,33
"891",286502,2024-03-11,"Weapon",2,26
"892",288686,2024-03-11,"Weapon",4,20
"893",281950,2024-03-11,"Boost",3,9
"894",285134,2024-03-11,"Weapon",3,15
"895",281038,2024-03-11,"Weapon",1,50
"896",279424,2024-03-11,"Weapon",1,5
"897",303233,2024-03-11,"Weapon",2,16
"898",298905,2024-03-11,"Weapon",1,48
"899",297089,2024-03-11,"Weapon",1,5
"900",283316,2024-03-11,"Weapon",1,49
"901",294914,2024-04-18,"Weapon",1,6
"902",307992,2024-04-18,"Boost",1,100
"903",281180,2024-04-18,"Weapon",6,53
"904",276691,2024-04-18,"Weapon",8,62
"905",306003,2024-04-18,"Weapon",2,71
"906",307578,2024-04-18,"Weapon",6,50
"907",296404,2024-04-18,"Weapon",1,10
"908",294075,2024-04-18,"Weapon",4,38
"909",308294,2024-04-18,"Weapon",1,15
"910",286778,2024-04-18,"Weapon",1,5
"911",275510,2024-04-18,"Weapon",2,28
"912",306108,2024-04-18,"Weapon",3,45
"913",275169,2024-04-18,"Weapon",1,1
"914",290593,2024-04-18,"Weapon",1,15
"915",303959,2024-04-18,"Weapon",2,18
"916",307336,2024-04-18,"Weapon",1,50
"917",281834,2024-04-18,"Weapon",1,13
"918",292000,2024-04-18,"Weapon",2,30
"919",295692,2024-04-15,"Weapon",2,24
"920",302429,2024-04-15,"Weapon",3,27
"921",305637,2024-04-15,"Weapon",1,37
"922",279490,2024-04-15,"Weapon",1,5
"923",308921,2024-04-15,"Weapon",4,29
"924",279060,2024-04-15,"Weapon",8,66
"925",283068,2024-04-15,"Weapon",1,10
"926",292817,2024-04-15,"Weapon",4,20
"927",299997,2024-04-15,"Weapon",1,12
"928",291595,2024-04-15,"Weapon",2,16
"929",278185,2024-04-15,"Weapon",1,26
"930",281306,2024-04-15,"Weapon",1,13
"931",294783,2024-04-15,"Weapon",1,184
"932",276491,2024-04-15,"Weapon",1,12
"933",304897,2024-04-15,"Weapon",2,22
"934",290358,2024-04-15,"Boost",1,2
"935",277563,2024-04-15,"Weapon",1,15
"936",308730,2024-03-08,"Weapon",4,20
"937",279329,2024-03-08,"Weapon",3,45
"938",281883,2024-03-08,"Weapon",6,59
"939",297099,2024-03-08,"Weapon",4,20
"940",290595,2024-03-08,"Boost",1,49
"941",290277,2024-03-08,"Weapon",2,43
"942",300351,2024-03-08,"Weapon",3,33
"943",300846,2024-03-08,"Weapon",1,10
"944",301677,2024-03-08,"Weapon",2,10
"945",300676,2024-03-08,"Weapon",1,15
"946",304021,2024-03-08,"Weapon",1,13
"947",290283,2024-03-08,"Weapon",3,39
"948",294368,2024-03-08,"Boost",1,49
"949",278925,2024-03-08,"Weapon",1,43
"950",309060,2024-03-08,"Weapon",1,5
"951",280075,2024-03-16,"Weapon",2,30
"952",303058,2024-03-16,"Boost",4,10
"953",289419,2024-03-16,"Weapon",5,25
"954",305982,2024-03-16,"Weapon",4,60
"955",275753,2024-03-16,"Weapon",4,33
"956",286694,2024-03-16,"Boost",2,200
"957",300166,2024-03-16,"Weapon",1,10
"958",289855,2024-03-16,"Weapon",1,9
"959",302095,2024-03-16,"Weapon",2,27
"960",279350,2024-04-04,"Weapon",5,25
"961",304365,2024-04-04,"Weapon",5,25
"962",305427,2024-04-04,"Weapon",4,20
"963",298456,2024-04-04,"Boost",2,200
"964",274990,2024-04-04,"Weapon",2,21
"965",303950,2024-04-04,"Weapon",7,60
"966",282165,2024-04-04,"Weapon",3,31
"967",294914,2024-04-04,"Weapon",3,15
"968",281074,2024-04-04,"Weapon",1,15
"969",299351,2024-04-04,"Weapon",1,13
"970",303494,2024-04-04,"Weapon",2,8
"971",274407,2024-04-04,"Weapon",3,15
"972",287570,2024-04-04,"Weapon",1,13
"973",309062,2024-04-04,"Weapon",1,6
"974",278629,2024-04-04,"Weapon",1,15
"975",303227,2024-04-04,"Weapon",2,5
"976",278656,2024-04-04,"Weapon",1,82
"977",303827,2024-04-04,"Weapon",1,7
"978",293289,2024-04-04,"Boost",1,4
"979",307381,2024-03-21,"Weapon",3,39
"980",300037,2024-03-21,"Weapon",10,84
"981",287261,2024-03-21,"Weapon",2,10
"982",306750,2024-03-21,"Weapon",2,20
"983",282295,2024-03-21,"Weapon",2,30
"984",299895,2024-03-21,"Weapon",1,1
"985",298293,2024-03-21,"Weapon",1,5
"986",272597,2024-03-21,"Weapon",1,50
"987",306711,2024-03-21,"Weapon",1,15
"988",287940,2024-03-21,"Weapon",1,6
"989",275674,2024-03-21,"Weapon",2,10
"990",306369,2024-03-21,"Weapon",2,13
"991",287947,2024-03-21,"Weapon",1,15
"992",300157,2024-03-21,"Boost",1,49
"993",279007,2024-03-21,"Weapon",1,13
"994",282293,2024-04-26,"Weapon",2,80
"995",286244,2024-04-26,"Weapon",1,2
"996",302261,2024-04-26,"Boost",4,400
"997",285146,2024-04-26,"Weapon",1,49
"998",306811,2024-04-26,"Weapon",2,23
"999",280837,2024-04-10,"Weapon",3,14
"1000",300944,2024-04-10,"Weapon",3,4
"1001",303734,2024-04-10,"Weapon",1,6
"1002",292256,2024-04-10,"Weapon",2,10
"1003",295320,2024-04-10,"Weapon",2,21
"1004",295357,2024-04-10,"Weapon",2,8
"1005",287472,2024-04-10,"Weapon",1,5
"1006",285712,2024-04-10,"Weapon",1,7
"1007",301563,2024-04-10,"Weapon",1,15
"1008",295174,2024-04-10,"Weapon",1,13
"1009",304915,2024-03-15,"Weapon",2,36
"1010",274958,2024-03-15,"Weapon",2,10
"1011",308655,2024-03-15,"Boost",1,1
"1012",283493,2024-03-15,"Weapon",2,10
"1013",278583,2024-03-15,"Weapon",2,10
"1014",292925,2024-03-15,"Weapon",1,5
"1015",291612,2024-03-15,"Weapon",5,50
"1016",283127,2024-03-15,"Weapon",2,29
"1017",304970,2024-03-15,"Weapon",1,34
"1018",279296,2024-03-15,"Weapon",1,10
"1019",306041,2024-03-15,"Weapon",1,12
"1020",272370,2024-03-15,"Weapon",2,2
"1021",282454,2024-03-15,"Weapon",1,12
"1022",283677,2024-03-13,"Weapon",5,67
"1023",279033,2024-03-13,"Weapon",6,83
"1024",302947,2024-03-13,"Weapon",3,15
"1025",288898,2024-03-13,"Weapon",8,46
"1026",278280,2024-03-13,"Weapon",1,8
"1027",301947,2024-03-13,"Weapon",4,36
"1028",278196,2024-03-13,"Weapon",5,23
"1029",303342,2024-03-13,"Boost",2,200
"1030",306024,2024-03-13,"Weapon",1,8
"1031",305316,2024-03-13,"Weapon",2,15
"1032",298024,2024-03-13,"Weapon",1,14
"1033",303130,2024-03-13,"Weapon",1,500
"1034",295910,2024-03-13,"Weapon",2,14
"1035",301508,2024-03-13,"Weapon",2,25
"1036",272324,2024-04-06,"Weapon",4,54
"1037",306629,2024-04-06,"Weapon",3,38
"1038",301644,2024-04-06,"Weapon",3,36
"1039",276317,2024-04-06,"Weapon",1,15
"1040",307402,2024-04-06,"Weapon",5,28
"1041",278377,2024-04-06,"Weapon",2,29
"1042",289931,2024-04-06,"Weapon",1,9
"1043",296810,2024-04-06,"Weapon",1,12
"1044",283298,2024-04-06,"Weapon",2,19
"1045",283800,2024-04-06,"Weapon",1,15
"1046",292032,2024-04-06,"Weapon",1,15
"1047",290995,2024-04-06,"Weapon",1,15
"1048",302249,2024-03-20,"Weapon",8,50
"1049",277525,2024-03-20,"Weapon",2,548
"1050",297283,2024-03-20,"Weapon",5,75
"1051",277658,2024-03-20,"Weapon",1,10
"1052",294473,2024-03-20,"Boost",2,7
"1053",289338,2024-03-20,"Weapon",1,13
"1054",274810,2024-03-20,"Weapon",6,23
"1055",303691,2024-03-20,"Weapon",1,13
"1056",299147,2024-03-20,"Weapon",1,50
"1057",291891,2024-03-20,"Weapon",1,13
"1058",303607,2024-03-20,"Weapon",3,45
"1059",292317,2024-03-20,"Weapon",1,15
"1060",304459,2024-03-20,"Weapon",2,17
"1061",309134,2024-03-20,"Weapon",2,9
"1062",288536,2024-03-20,"Weapon",1,13
"1063",303207,2024-03-20,"Boost",1,4
"1064",292740,2024-03-20,"Weapon",1,5
"1065",282547,2024-03-20,"Weapon",1,13
"1066",286264,2024-03-20,"Weapon",1,6
"1067",272245,2024-04-22,"Weapon",4,49
"1068",284752,2024-04-22,"Weapon",5,48
"1069",306803,2024-04-22,"Weapon",2,30
"1070",282631,2024-04-22,"Weapon",2,24
"1071",296137,2024-04-22,"Weapon",3,15
"1072",291232,2024-04-22,"Weapon",2,30
"1073",290761,2024-04-22,"Weapon",1,2
"1074",299052,2024-04-22,"Boost",1,450
"1075",308162,2024-04-22,"Weapon",1,13
"1076",305326,2024-03-31,"Weapon",2,41
"1077",278459,2024-03-31,"Weapon",3,27
"1078",273134,2024-03-31,"Weapon",1,35
"1079",302666,2024-03-31,"Weapon",2,30
"1080",276398,2024-03-31,"Weapon",5,24
"1081",278888,2024-03-31,"Weapon",4,20
"1082",304911,2024-03-31,"Boost",1,2
"1083",303238,2024-03-31,"Weapon",1,9
"1084",283800,2024-03-31,"Weapon",1,15
"1085",300006,2024-03-31,"Weapon",1,13
"1086",303186,2024-03-31,"Boost",1,69
"1087",297955,2024-04-21,"Weapon",1,10
"1088",302245,2024-04-21,"Gear",1,2040
"1089",272872,2024-04-21,"Boost",1,99
"1090",291757,2024-04-21,"Weapon",1,50
"1091",275270,2024-04-21,"Weapon",1,15
"1092",295655,2024-04-21,"Weapon",2,14
"1093",276395,2024-04-21,"Weapon",1,11
"1094",294131,2024-03-19,"Weapon",6,77
"1095",272281,2024-03-19,"Weapon",2,22
"1096",284241,2024-03-19,"Weapon",4,20
"1097",276734,2024-03-19,"Weapon",6,53
"1098",281901,2024-03-19,"Weapon",4,41
"1099",300055,2024-03-19,"Weapon",3,45
"1100",273583,2024-03-19,"Weapon",2,20
"1101",273839,2024-03-19,"Weapon",5,25
"1102",302826,2024-03-19,"Weapon",3,33
"1103",302654,2024-03-19,"Boost",1,100
"1104",286143,2024-04-15,"Weapon",3,45
"1105",291772,2024-04-15,"Weapon",1,15
"1106",285349,2024-04-15,"Weapon",5,25
"1107",286717,2024-04-15,"Weapon",5,44
"1108",280944,2024-04-15,"Weapon",3,15
"1109",300848,2024-04-15,"Weapon",1,15
"1110",278959,2024-04-15,"Weapon",1,15
"1111",283991,2024-04-15,"Boost",2,6
"1112",304923,2024-04-15,"Weapon",1,14
"1113",307382,2024-03-08,"Weapon",6,30
"1114",287347,2024-03-08,"Weapon",2,29
"1115",281609,2024-03-08,"Weapon",4,31
"1116",281238,2024-03-08,"Weapon",4,60
"1117",301970,2024-03-08,"Boost",1,100
"1118",279073,2024-03-08,"Weapon",1,29
"1119",275215,2024-03-08,"Weapon",1,8
"1120",286087,2024-03-08,"Gear",1,400
"1121",288301,2024-03-08,"Weapon",1,12
"1122",283075,2024-03-08,"Weapon",1,15
"1123",300604,2024-03-16,"Weapon",4,48
"1124",301498,2024-03-16,"Weapon",4,49
"1125",299270,2024-03-16,"Boost",1,100
"1126",280531,2024-03-16,"Weapon",5,21
"1127",279524,2024-03-16,"Weapon",5,69
"1128",278656,2024-03-16,"Weapon",2,75
"1129",281127,2024-03-16,"Weapon",1,15
"1130",274558,2024-03-16,"Weapon",1,22
"1131",302251,2024-03-16,"Weapon",4,32
"1132",274651,2024-03-16,"Weapon",1,5
"1133",297762,2024-04-04,"Weapon",1,5
"1134",286371,2024-04-04,"Weapon",1,17
"1135",293617,2024-04-04,"Weapon",5,25
"1136",292748,2024-04-04,"Weapon",3,15
"1137",279171,2024-04-04,"Weapon",1,3
"1138",279967,2024-04-04,"Weapon",3,36
"1139",273308,2024-04-04,"Weapon",3,3
"1140",287599,2024-04-04,"Weapon",2,46
"1141",298472,2024-04-04,"Weapon",1,12
"1142",285968,2024-04-04,"Boost",1,100
"1143",298638,2024-03-21,"Weapon",1,6
"1144",289005,2024-03-21,"Boost",1,100
"1145",291325,2024-03-21,"Weapon",5,25
"1146",301585,2024-03-21,"Weapon",3,22
"1147",305048,2024-03-21,"Weapon",1,15
"1148",283493,2024-03-21,"Weapon",2,21
"1149",301079,2024-03-21,"Weapon",3,43
"1150",278349,2024-03-21,"Weapon",4,60
"1151",301409,2024-03-21,"Weapon",2,60
"1152",273336,2024-03-21,"Weapon",5,25
"1153",300124,2024-03-21,"Weapon",6,30
"1154",290518,2024-03-21,"Weapon",1,12
"1155",277799,2024-03-21,"Weapon",1,15
"1156",289611,2024-03-21,"Weapon",1,15
"1157",298524,2024-03-21,"Weapon",1,5
"1158",276872,2024-03-21,"Weapon",1,5
"1159",288831,2024-03-21,"Weapon",1,5
"1160",283844,2024-03-21,"Weapon",1,5
