"","user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
"2674",282377,2024-03-02,"Promotion",4.99,2
"2675",280588,2024-04-09,"Remove Ads",NA,9
"2676",307992,2024-04-18,"Promotion",9.99,5
"2677",282336,2024-03-26,"Remove Ads",4.99,4
"2678",293493,2024-04-03,"Gold",4.99,5
"2679",307631,2024-03-21,"Promotion",4.99,2
"2680",282798,2024-03-30,"Gold",4.99,16
"2681",282798,2024-04-11,"Gold",4.99,70
"2682",282798,2024-04-21,"Gold",4.99,151
"2683",279558,2024-04-20,"Gold",4.99,7
"2684",282292,2024-04-03,"Gold",4.99,1
"2685",297847,2024-04-10,"Promotion",4.99,10
"2686",298574,2024-03-28,"Gold",9.99,2
"2687",275614,2024-04-29,"Gold",4.99,14
"2688",277700,2024-04-24,"Promotion",4.99,2
"2689",275379,2024-04-28,"Remove Ads",4.99,12
"2690",303823,2024-03-17,"Gold",4.99,2
"2691",284707,2024-03-09,"Gold",9.99,6
"2692",284707,2024-04-11,"Gold",9.99,29
"2693",294997,2024-03-04,"Gold",4.99,2
"2694",293431,2024-04-26,"Remove Ads",4.99,3
"2695",300180,2024-03-09,"Gold",4.99,1
"2696",291357,2024-04-19,"Gold",4.99,1
"2697",304321,2024-03-19,"Promotion",4.99,1
"2698",276293,2024-03-30,"Gold",4.99,9
"2699",276293,2024-04-01,"Gold",4.99,17
"2700",283637,2024-04-25,"Remove Ads",4.99,9
"2701",297359,2024-03-23,"Remove Ads",4.99,3
"2702",278351,2024-04-19,"Gold",4.99,4
"2703",285497,2024-04-13,"Gold",4.99,1
"2704",293903,2024-03-19,"Promotion",4.99,6
"2705",279199,2024-04-05,"Gold",4.99,94
"2706",304865,2024-03-02,"Promotion",4.99,1
"2707",307000,2024-04-08,"Remove Ads",4.99,1
"2708",294721,2024-03-17,"Promotion",4.99,1
"2709",301285,2024-04-03,"Promotion",4.99,1
"2710",273299,2024-03-11,"Gold",4.99,1
"2711",275773,2024-03-11,"Gold",4.99,8
"2712",276232,2024-03-14,"Promotion",4.99,1
"2713",308560,2024-03-15,"Promotion",4.99,4
"2714",279418,2024-03-26,"Promotion",4.99,2
"2715",279714,2024-03-09,"Promotion",4.99,1
"2716",279558,2024-04-29,"Remove Ads",4.99,10
"2717",308247,2024-03-01,"Promotion",4.99,1
"2718",296251,2024-03-20,"Remove Ads",NA,2
"2719",308370,2024-03-08,"Gold",4.99,3
"2720",307623,2024-03-22,"Gold",9.99,10
"2721",286253,2024-03-25,"Gold",4.99,3
"2722",286253,2024-03-30,"Gold",4.99,8
"2723",305747,2024-04-23,"Promotion",4.99,1
"2724",290777,2024-03-31,"Promotion",4.99,3
"2725",274143,2024-03-02,"Promotion",4.99,1
"2726",306661,2024-04-26,"Remove Ads",NA,1
"2727",290239,2024-03-22,"Promotion",4.99,1
"2728",302261,2024-04-21,"Promotion",4.99,2
"2729",308202,2024-04-10,"Gold",4.99,1
"2730",282217,2024-03-05,"Promotion",4.99,1
"2731",308168,2024-04-11,"Gold",4.99,1
"2732",292919,2024-03-17,"Promotion",4.99,2
"2733",307987,2024-03-01,"Promotion",4.99,1
"2734",277875,2024-03-18,"Promotion",4.99,3
"2735",284622,2024-04-16,"Gold",4.99,19
"2736",277873,2024-03-02,"Promotion",4.99,4
"2737",295203,2024-04-07,"Gold",4.99,16
"2738",295203,2024-04-07,"Gold",4.99,18
"2739",286339,2024-03-03,"Gold",4.99,2
"2740",277380,2024-03-14,"Remove Ads",4.99,4
"2741",306975,2024-03-08,"Promotion",4.99,7
"2742",274793,2024-03-04,"Gold",4.99,2
"2743",294832,2024-04-16,"Promotion",4.99,1
"2744",281128,2024-03-02,"Promotion",4.99,1
"2745",282126,2024-04-12,"Promotion",4.99,1
"2746",307903,2024-03-20,"Gold",4.99,7
"2747",282914,2024-04-24,"Promotion",4.99,2
"2748",288371,2024-04-09,"Remove Ads",4.99,6
"2749",304552,2024-04-10,"Promotion",4.99,5
"2750",299527,2024-03-24,"Gold",4.99,34
"2751",306255,2024-04-09,"Gold",9.99,2
"2752",279199,2024-03-21,"Gold",19.99,50
"2753",279199,2024-04-09,"Promotion",4.99,105
"2754",279328,2024-04-07,"Promotion",4.99,6
"2755",301704,2024-03-16,"Promotion",4.99,2
"2756",280694,2024-03-31,"Gold",4.99,3
"2757",304190,2024-04-24,"Promotion",4.99,11
"2758",282978,2024-03-20,"Promotion",4.99,1
"2759",282798,2024-04-12,"Gold",4.99,100
"2760",285671,2024-04-05,"Gold",4.99,3
"2761",295460,2024-03-22,"Promotion",4.99,8
"2762",292654,2024-04-23,"Promotion",4.99,1
"2763",296251,2024-04-11,"Remove Ads",4.99,9
"2764",288709,2024-04-18,"Gold",9.99,5
"2765",298527,2024-03-16,"Remove Ads",4.99,1
"2766",284049,2024-04-11,"Promotion",4.99,2
"2767",301095,2024-03-20,"Promotion",4.99,1
"2768",294718,2024-04-18,"Promotion",4.99,1
"2769",298284,2024-04-03,"Gold",4.99,4
"2770",298284,2024-04-04,"Gold",4.99,8
"2771",280804,2024-03-15,"Gold",4.99,1
"2772",275614,2024-04-24,"Promotion",4.99,8
"2773",285071,2024-03-24,"Gold",4.99,3
"2774",296196,2024-04-04,"Promotion",4.99,1
"2775",281777,2024-04-20,"Promotion",4.99,4
"2776",302260,2024-04-20,"Promotion",4.99,1
"2777",300371,2024-04-12,"Remove Ads",4.99,7
"2778",288815,2024-04-08,"Remove Ads",4.99,3
"2779",278091,2024-03-10,"Gold",4.99,6
"2780",298847,2024-03-30,"Gold",29.99,5
"2781",292915,2024-03-10,"Gold",4.99,2
"2782",273898,2024-03-11,"Promotion",4.99,1
"2783",277867,2024-04-13,"Remove Ads",4.99,7
"2784",292444,2024-03-12,"Promotion",4.99,2
"2785",282784,2024-03-09,"Gold",4.99,1
"2786",297277,2024-04-15,"Remove Ads",4.99,1
"2787",304606,2024-03-26,"Remove Ads",4.99,8
"2788",289512,2024-04-04,"Promotion",4.99,1
"2789",306713,2024-04-04,"Remove Ads",4.99,9
"2790",284800,2024-03-31,"Promotion",4.99,1
"2791",281460,2024-03-18,"Gold",4.99,7
"2792",276293,2024-04-30,"Promotion",4.99,37
"2793",282634,2024-04-23,"Promotion",9.99,1
"2794",284659,2024-04-23,"Remove Ads",4.99,12
"2795",304552,2024-04-14,"Gold",4.99,11
"2796",279374,2024-04-03,"Gold",4.99,2
"2797",293429,2024-04-04,"Promotion",4.99,2
"2798",279199,2024-03-23,"Gold",4.99,64
"2799",288509,2024-04-14,"Gold",4.99,1
"2800",298955,2024-03-20,"Gold",4.99,1
"2801",300183,2024-03-08,"Remove Ads",4.99,8
"2802",272270,2024-04-17,"Gold",4.99,2
"2803",307091,2024-04-21,"Gold",4.99,1
"2804",294197,2024-04-16,"Gold",4.99,4
"2805",288827,2024-03-17,"Gold",4.99,1
"2806",302720,2024-04-19,"Remove Ads",4.99,7
"2807",308930,2024-03-13,"Gold",4.99,2
"2808",308370,2024-03-08,"Gold",4.99,5
"2809",298527,2024-03-30,"Remove Ads",4.99,3
"2810",292188,2024-03-30,"Promotion",4.99,1
"2811",283220,2024-03-28,"Promotion",4.99,10
"2812",281900,2024-03-03,"Remove Ads",4.99,1
"2813",295843,2024-04-26,"Promotion",4.99,1
"2814",305489,2024-04-03,"Gold",4.99,1
"2815",275927,2024-03-18,"Gold",4.99,2
"2816",290698,2024-04-05,"Gold",4.99,14
"2817",299957,2024-04-17,"Promotion",4.99,4
"2818",275379,2024-04-13,"Remove Ads",4.99,9
"2819",278091,2024-03-04,"Gold",4.99,2
"2820",307838,2024-04-07,"Promotion",4.99,1
"2821",296177,2024-03-28,"Gold",4.99,7
"2822",280781,2024-03-11,"Gold",4.99,2
"2823",283372,2024-04-24,"Remove Ads",4.99,12
"2824",275081,2024-04-26,"Gold",4.99,3
"2825",287037,2024-04-20,"Gold",9.99,12
"2826",291858,2024-03-08,"Remove Ads",4.99,3
"2827",287490,2024-04-03,"Gold",4.99,1
"2828",276293,2024-04-09,"Gold",4.99,25
"2829",276293,2024-04-30,"Promotion",4.99,36
"2830",283637,2024-03-07,"Remove Ads",4.99,2
"2831",283637,2024-03-28,"Remove Ads",4.99,5
"2832",306369,2024-04-02,"Gold",9.99,11
"2833",306369,2024-04-23,"Remove Ads",4.99,20
"2834",306369,2024-04-26,"Promotion",4.99,21
"2835",306369,2024-04-26,"Remove Ads",4.99,22
"2836",274469,2024-04-10,"Promotion",4.99,20
"2837",299527,2024-04-11,"Gold",4.99,46
"2838",275753,2024-03-11,"Gold",4.99,5
"2839",279199,2024-04-14,"Gold",4.99,115
"2840",307559,2024-04-11,"Promotion",9.99,6
"2841",276546,2024-03-11,"Gold",4.99,1
"2842",288492,2024-04-18,"Promotion",9.99,17
"2843",275773,2024-03-14,"Gold",4.99,10
"2844",277661,2024-03-31,"Promotion",4.99,1
"2845",282124,2024-03-18,"Gold",4.99,1
"2846",274308,2024-04-07,"Promotion",4.99,1
"2847",301668,2024-03-27,"Gold",4.99,1
"2848",304932,2024-04-13,"Promotion",4.99,6
"2849",282798,2024-03-29,"Gold",4.99,12
"2850",282798,2024-04-11,"Gold",4.99,80
"2851",282798,2024-04-11,"Gold",4.99,89
"2852",284665,2024-04-02,"Promotion",4.99,3
"2853",282387,2024-03-11,"Promotion",9.99,16
"2854",282387,2024-03-12,"Promotion",4.99,17
"2855",282387,2024-04-30,"Promotion",4.99,25
"2856",307623,2024-03-16,"Gold",4.99,4
"2857",278774,2024-04-02,"Promotion",4.99,2
"2858",300173,2024-04-22,"Promotion",4.99,3
"2859",294893,2024-04-17,"Gold",4.99,4
"2860",300371,2024-03-22,"Remove Ads",4.99,4
"2861",283292,2024-03-03,"Promotion",4.99,1
"2862",292230,2024-04-28,"Remove Ads",4.99,47
"2863",277873,2024-03-02,"Gold",4.99,6
"2864",277873,2024-03-23,"Promotion",4.99,15
"2865",309220,2024-03-30,"Remove Ads",4.99,7
"2866",278091,2024-03-10,"Promotion",9.99,5
"2867",284707,2024-03-19,"Promotion",4.99,16
"2868",307126,2024-03-20,"Promotion",4.99,1
"2869",277263,2024-04-19,"Remove Ads",4.99,5
"2870",295078,2024-03-08,"Remove Ads",4.99,1
"2871",298922,2024-04-18,"Gold",4.99,1
"2872",296177,2024-03-14,"Gold",4.99,1
"2873",299625,2024-03-25,"Gold",9.99,25
"2874",286804,2024-04-15,"Promotion",4.99,1
"2875",274827,2024-03-15,"Promotion",4.99,2
"2876",276293,2024-04-01,"Promotion",4.99,15
"2877",304552,2024-04-07,"Promotion",4.99,2
"2878",294891,2024-04-26,"Promotion",4.99,1
"2879",279199,2024-04-05,"Gold",4.99,95
"2880",307559,2024-04-11,"Gold",9.99,7
"2881",290628,2024-03-16,"Gold",4.99,1
"2882",307382,2024-03-19,"Gold",4.99,3
"2883",295235,2024-03-16,"Gold",29.99,8
"2884",302824,2024-04-03,"Gold",4.99,2
"2885",309187,2024-04-03,"Remove Ads",4.99,4
"2886",282396,2024-04-01,"Gold",9.99,4
"2887",282292,2024-04-03,"Promotion",4.99,2
"2888",277365,2024-04-11,"Gold",4.99,1
"2889",308551,2024-03-03,"Gold",4.99,5
"2890",282798,2024-03-28,"Gold",4.99,2
"2891",282798,2024-03-28,"Gold",4.99,4
"2892",282798,2024-04-09,"Gold",4.99,43
"2893",286477,2024-04-09,"Promotion",4.99,2
"2894",291890,2024-04-03,"Promotion",4.99,4
"2895",278774,2024-04-15,"Gold",4.99,4
"2896",303373,2024-03-26,"Gold",4.99,3
"2897",291975,2024-04-23,"Remove Ads",4.99,3
"2898",283220,2024-03-25,"Promotion",9.99,5
"2899",297133,2024-03-21,"Promotion",4.99,2
"2900",301600,2024-04-16,"Remove Ads",NA,5
"2901",302245,2024-04-20,"Promotion",4.99,1
"2902",288630,2024-04-13,"Gold",4.99,1
"2903",295203,2024-04-07,"Gold",4.99,17
"2904",303150,2024-03-21,"Remove Ads",4.99,5
"2905",303823,2024-03-17,"Gold",4.99,3
"2906",303823,2024-04-29,"Gold",4.99,8
"2907",282287,2024-04-23,"Promotion",4.99,1
"2908",284707,2024-03-10,"Gold",9.99,9
"2909",274316,2024-03-06,"Promotion",4.99,1
"2910",299625,2024-03-17,"Gold",4.99,16
"2911",299625,2024-03-24,"Gold",4.99,22
"2912",276458,2024-04-20,"Gold",4.99,1
"2913",277800,2024-04-13,"Gold",4.99,3
"2914",304347,2024-04-05,"Promotion",9.99,2
"2915",277396,2024-03-02,"Promotion",4.99,3
"2916",277525,2024-04-09,"Gold",4.99,9
"2917",299242,2024-04-13,"Gold",9.99,1
"2918",284659,2024-03-19,"Promotion",9.99,6
"2919",307382,2024-03-14,"Gold",9.99,1
"2920",294130,2024-04-15,"Promotion",4.99,5
"2921",294721,2024-04-19,"Gold",4.99,2
"2922",299527,2024-03-11,"Gold",4.99,12
"2923",281203,2024-04-27,"Promotion",4.99,12
"2924",279199,2024-03-08,"Gold",9.99,29
"2925",279199,2024-03-23,"Gold",9.99,58
"2926",279199,2024-03-29,"Gold",9.99,82
"2927",283279,2024-04-03,"Gold",19.99,2
"2928",272746,2024-03-29,"Promotion",4.99,2
"2929",282798,2024-03-29,"Gold",4.99,10
"2930",282798,2024-04-21,"Gold",4.99,141
"2931",282387,2024-03-10,"Promotion",9.99,15
"2932",298284,2024-04-03,"Gold",4.99,6
"2933",283220,2024-04-06,"Gold",4.99,12
"2934",283220,2024-04-14,"Gold",4.99,32
"2935",287377,2024-03-02,"Promotion",4.99,1
"2936",285656,2024-03-16,"Promotion",9.99,4
"2937",294201,2024-03-25,"Gold",4.99,6
"2938",301753,2024-04-09,"Promotion",4.99,4
"2939",299654,2024-04-01,"Remove Ads",4.99,1
"2940",289116,2024-03-30,"Promotion",4.99,1
"2941",303477,2024-04-14,"Promotion",9.99,8
"2942",282826,2024-03-15,"Promotion",4.99,1
"2943",309220,2024-04-03,"Remove Ads",4.99,8
"2944",305048,2024-03-30,"Promotion",9.99,8
"2945",295391,2024-03-20,"Promotion",4.99,1
"2946",299625,2024-03-17,"Gold",4.99,15
"2947",308829,2024-03-12,"Gold",4.99,1
"2948",300484,2024-03-23,"Promotion",4.99,2
"2949",277396,2024-03-04,"Promotion",9.99,6
"2950",272189,2024-03-30,"Promotion",4.99,5
"2951",301120,2024-04-19,"Promotion",9.99,5
"2952",276293,2024-03-30,"Gold",4.99,7
"2953",285825,2024-03-18,"Promotion",4.99,3
"2954",289867,2024-04-25,"Gold",4.99,3
"2955",274469,2024-03-03,"Gold",4.99,2
"2956",274677,2024-03-30,"Remove Ads",4.99,1
"2957",284891,2024-03-23,"Gold",4.99,8
"2958",290627,2024-03-25,"Remove Ads",NA,6
"2959",295678,2024-04-10,"Promotion",4.99,6
"2960",295235,2024-03-05,"Remove Ads",4.99,2
"2961",300924,2024-03-29,"Promotion",4.99,2
"2962",296840,2024-04-06,"Remove Ads",4.99,6
"2963",275371,2024-04-19,"Gold",4.99,1
"2964",282387,2024-03-02,"Gold",19.99,2
"2965",299270,2024-05-01,"Gold",4.99,36
"2966",286253,2024-03-29,"Remove Ads",4.99,7
"2967",296609,2024-03-20,"Gold",4.99,3
"2968",298104,2024-03-16,"Promotion",4.99,4
"2969",296175,2024-03-07,"Promotion",4.99,1
"2970",307310,2024-03-18,"Gold",4.99,1
"2971",292230,2024-04-26,"Promotion",9.99,43
"2972",277873,2024-03-02,"Gold",4.99,1
"2973",302254,2024-04-24,"Gold",4.99,9
"2974",309220,2024-03-23,"Remove Ads",4.99,6
"2975",309220,2024-04-17,"Remove Ads",4.99,10
"2976",278294,2024-03-15,"Remove Ads",4.99,3
"2977",277453,2024-04-18,"Promotion",4.99,2
"2978",284707,2024-03-03,"Gold",9.99,3
"2979",296430,2024-03-08,"Promotion",4.99,5
"2980",299582,2024-03-19,"Promotion",4.99,2
"2981",296177,2024-03-28,"Promotion",4.99,3
"2982",299625,2024-03-23,"Gold",4.99,19
"2983",283372,2024-04-03,"Remove Ads",4.99,8
"2984",300484,2024-04-10,"Promotion",4.99,5
"2985",297911,2024-03-06,"Promotion",4.99,5
"2986",283637,2024-04-04,"Remove Ads",4.99,6
"2987",297359,2024-03-08,"Gold",4.99,1
"2988",299527,2024-04-10,"Gold",4.99,43
"2989",305651,2024-03-25,"Promotion",4.99,2
"2990",273710,2024-03-18,"Gold",4.99,2
"2991",304865,2024-03-06,"Gold",4.99,7
"2992",294362,2024-03-16,"Remove Ads",4.99,2
"2993",300924,2024-03-31,"Promotion",4.99,5
"2994",298031,2024-04-09,"Promotion",4.99,1
"2995",282387,2024-03-08,"Gold",9.99,11
"2996",282255,2024-05-01,"Gold",4.99,3
"2997",295460,2024-04-24,"Promotion",9.99,19
"2998",282798,2024-04-10,"Gold",4.99,64
"2999",291514,2024-04-30,"Remove Ads",4.99,5
"3000",278964,2024-03-09,"Gold",4.99,2
"3001",280804,2024-03-29,"Gold",4.99,12
"3002",272394,2024-04-22,"Remove Ads",4.99,2
"3003",301132,2024-03-07,"Gold",4.99,5
"3004",301753,2024-03-31,"Promotion",4.99,2
"3005",275927,2024-04-21,"Promotion",4.99,20
"3006",280612,2024-03-09,"Promotion",4.99,2
"3007",283924,2024-04-07,"Remove Ads",4.99,2
"3008",287427,2024-04-11,"Remove Ads",4.99,8
"3009",277659,2024-03-26,"Promotion",4.99,1
"3010",300318,2024-03-29,"Gold",9.99,2
"3011",281125,2024-04-06,"Gold",9.99,2
"3012",301698,2024-04-08,"Gold",4.99,3
"3013",295670,2024-04-13,"Promotion",4.99,1
"3014",299625,2024-03-15,"Promotion",4.99,11
"3015",286194,2024-04-08,"Promotion",4.99,1
"3016",303256,2024-04-30,"Gold",4.99,2
"3017",277396,2024-03-04,"Gold",4.99,4
"3018",274791,2024-04-06,"Gold",4.99,3
"3019",294973,2024-03-22,"Promotion",4.99,1
"3020",287037,2024-04-21,"Gold",9.99,14
"3021",278922,2024-04-23,"Remove Ads",NA,4
"3022",278922,2024-04-25,"Remove Ads",NA,5
"3023",304865,2024-03-12,"Remove Ads",4.99,13
"3024",279199,2024-03-03,"Gold",9.99,14
"3025",279199,2024-04-14,"Gold",9.99,120
"3026",307559,2024-03-24,"Promotion",4.99,2
"3027",307382,2024-03-24,"Promotion",4.99,5
"3028",294130,2024-04-13,"Promotion",4.99,3
"3029",279328,2024-04-09,"Promotion",9.99,8
"3030",276232,2024-03-14,"Gold",4.99,3
"3031",295235,2024-03-16,"Gold",4.99,5
"3032",278390,2024-03-25,"Promotion",4.99,1
"3033",301743,2024-04-27,"Gold",4.99,6
"3034",297847,2024-04-16,"Promotion",9.99,12
"3035",298686,2024-04-09,"Promotion",4.99,5
"3036",295460,2024-03-27,"Promotion",9.99,11
"3037",294783,2024-03-14,"Promotion",4.99,4
"3038",298104,2024-03-07,"Promotion",4.99,1
"3039",274143,2024-03-08,"Gold",4.99,3
"3040",304317,2024-03-31,"Promotion",4.99,2
"3041",280804,2024-03-17,"Gold",4.99,3
"3042",283220,2024-04-08,"Gold",4.99,23
"3043",283220,2024-04-13,"Gold",4.99,29
"3044",283220,2024-04-13,"Gold",4.99,31
"3045",275927,2024-04-01,"Promotion",4.99,12
"3046",290698,2024-04-04,"Promotion",9.99,9
"3047",305509,2024-04-24,"Promotion",4.99,11
"3048",306606,2024-03-31,"Gold",4.99,7
"3049",305508,2024-03-30,"Gold",4.99,1
"3050",282016,2024-03-31,"Promotion",4.99,1
"3051",296678,2024-03-21,"Promotion",4.99,1
"3052",295203,2024-04-09,"Remove Ads",4.99,21
"3053",284622,2024-04-07,"Gold",4.99,10
"3054",289575,2024-04-09,"Remove Ads",4.99,1
"3055",280904,2024-03-09,"Promotion",4.99,1
"3056",301356,2024-04-22,"Remove Ads",4.99,16
"3057",275976,2024-03-11,"Promotion",4.99,1
"3058",277800,2024-03-02,"Gold",4.99,1
"3059",272189,2024-04-20,"Gold",9.99,13
"3060",281458,2024-03-13,"Promotion",4.99,1
"3061",306713,2024-03-24,"Gold",29.99,6
"3062",279745,2024-03-05,"Promotion",4.99,2
"3063",278922,2024-04-12,"Promotion",4.99,2
"3064",298176,2024-03-22,"Promotion",9.99,6
"3065",273679,2024-04-22,"Remove Ads",4.99,2
"3066",288480,2024-03-13,"Promotion",4.99,6
"3067",299427,2024-03-06,"Gold",4.99,1
"3068",275753,2024-03-11,"Promotion",4.99,1
"3069",279199,2024-03-23,"Gold",9.99,56
"3070",304152,2024-04-16,"Promotion",4.99,2
"3071",295423,2024-04-09,"Gold",4.99,7
"3072",303637,2024-04-07,"Promotion",4.99,1
"3073",301223,2024-04-04,"Promotion",4.99,1
"3074",299375,2024-04-01,"Promotion",9.99,2
"3075",298633,2024-03-01,"Promotion",4.99,1
"3076",277129,2024-03-18,"Gold",4.99,1
"3077",307631,2024-03-25,"Gold",4.99,4
"3078",298195,2024-03-04,"Gold",4.99,1
"3079",282798,2024-03-30,"Gold",4.99,18
"3080",282798,2024-04-09,"Gold",4.99,22
"3081",282798,2024-04-10,"Gold",4.99,54
"3082",284665,2024-03-31,"Gold",4.99,1
"3083",282387,2024-03-13,"Promotion",6.99,18
"3084",308551,2024-03-21,"Remove Ads",4.99,12
"3085",294102,2024-04-16,"Remove Ads",4.99,1
"3086",289392,2024-03-27,"Gold",9.99,4
"3087",274834,2024-04-20,"Gold",4.99,4
"3088",284406,2024-04-10,"Gold",4.99,3
"3089",285071,2024-04-24,"Promotion",4.99,10
"3090",302270,2024-04-09,"Promotion",4.99,2
"3091",275927,2024-04-01,"Gold",4.99,11
"3092",305509,2024-04-01,"Promotion",4.99,1
"3093",286241,2024-03-13,"Gold",4.99,2
"3094",303150,2024-04-16,"Promotion",4.99,10
"3095",305044,2024-03-29,"Promotion",4.99,1
"3096",272405,2024-04-10,"Remove Ads",4.99,3
"3097",278091,2024-03-15,"Gold",4.99,13
"3098",287427,2024-04-18,"Remove Ads",4.99,9
"3099",301805,2024-03-22,"Gold",4.99,7
"3100",284707,2024-04-14,"Gold",9.99,31
"3101",272829,2024-04-12,"Remove Ads",4.99,1
"3102",276042,2024-03-09,"Promotion",4.99,1
"3103",288242,2024-03-07,"Gold",4.99,1
"3104",288174,2024-04-13,"Promotion",4.99,1
"3105",301356,2024-04-23,"Gold",19.99,19
"3106",288398,2024-03-26,"Gold",4.99,1
"3107",272189,2024-04-14,"Promotion",9.99,9
"3108",301120,2024-04-10,"Promotion",4.99,2
"3109",294973,2024-04-30,"Gold",4.99,4
"3110",303273,2024-03-30,"Promotion",4.99,4
"3111",287037,2024-04-21,"Gold",9.99,15
"3112",306640,2024-03-28,"Promotion",9.99,9
"3113",274469,2024-03-31,"Promotion",4.99,15
"3114",289867,2024-04-29,"Promotion",4.99,17
"3115",279199,2024-03-29,"Gold",9.99,84
"3116",279199,2024-04-20,"Gold",9.99,124
"3117",284891,2024-03-26,"Gold",4.99,11
"3118",273710,2024-03-26,"Gold",9.99,5
"3119",290627,2024-03-22,"Promotion",4.99,5
"3120",296536,2024-03-02,"Gold",4.99,2
"3121",304936,2024-04-14,"Gold",4.99,3
"3122",307091,2024-04-23,"Promotion",4.99,2
"3123",281517,2024-03-22,"Promotion",4.99,3
"3124",282798,2024-04-10,"Gold",4.99,47
"3125",308845,2024-03-09,"Gold",4.99,4
"3126",296379,2024-03-02,"Promotion",4.99,1
"3127",282387,2024-03-08,"Gold",9.99,12
"3128",274062,2024-03-21,"Promotion",4.99,1
"3129",280804,2024-04-25,"Remove Ads",4.99,19
"3130",302598,2024-04-13,"Gold",4.99,1
"3131",294201,2024-03-12,"Gold",4.99,2
"3132",285071,2024-03-25,"Promotion",9.99,4
"3133",292230,2024-04-14,"Remove Ads",4.99,28
"3134",277873,2024-04-07,"Promotion",4.99,20
"3135",302714,2024-03-02,"Gold",4.99,3
"3136",302714,2024-03-03,"Gold",4.99,6
"3137",309220,2024-04-10,"Remove Ads",4.99,9
"3138",303150,2024-04-13,"Gold",4.99,9
"3139",294459,2024-04-09,"Promotion",4.99,2
"3140",301805,2024-03-13,"Gold",4.99,2
"3141",273601,2024-03-17,"Gold",19.99,3
"3142",299582,2024-03-19,"Gold",4.99,3
"3143",304987,2024-03-17,"Gold",4.99,7
"3144",296177,2024-03-31,"Remove Ads",4.99,8
"3145",304606,2024-03-20,"Gold",4.99,5
"3146",299625,2024-03-25,"Gold",4.99,27
"3147",277396,2024-03-04,"Gold",4.99,7
"3148",303124,2024-03-30,"Promotion",4.99,1
"3149",276293,2024-04-13,"Promotion",9.99,26
"3150",299427,2024-03-19,"Remove Ads",4.99,18
"3151",277252,2024-03-28,"Promotion",4.99,2
"3152",284659,2024-03-10,"Promotion",4.99,2
"3153",284659,2024-04-30,"Remove Ads",4.99,13
"3154",278351,2024-04-15,"Promotion",4.99,1
"3155",275753,2024-03-16,"Promotion",4.99,10
"3156",275753,2024-03-27,"Promotion",4.99,14
"3157",279199,2024-03-05,"Promotion",4.99,25
"3158",288847,2024-03-17,"Remove Ads",4.99,2
"3159",308673,2024-03-21,"Gold",4.99,6
"3160",278422,2024-03-05,"Promotion",4.99,1
"3161",282396,2024-04-01,"Gold",9.99,6
"3162",285249,2024-03-06,"Promotion",4.99,4
"3163",286477,2024-04-17,"Promotion",4.99,4
"3164",288827,2024-03-19,"Gold",4.99,5
"3165",294906,2024-04-24,"Promotion",4.99,1
"3166",300924,2024-04-01,"Gold",4.99,6
"3167",306197,2024-04-03,"Promotion",4.99,2
"3168",299270,2024-04-16,"Gold",4.99,24
"3169",297847,2024-03-02,"Promotion",4.99,1
"3170",296084,2024-04-25,"Gold",4.99,3
"3171",283220,2024-04-07,"Gold",4.99,20
"3172",306606,2024-03-02,"Gold",4.99,3
"3173",297195,2024-03-31,"Gold",4.99,2
"3174",306890,2024-04-25,"Gold",4.99,3
"3175",301753,2024-03-30,"Promotion",4.99,1
"3176",295203,2024-04-08,"Promotion",9.99,19
